"Date","Price","Open","High","Low","Vol.","Change %"
"01/06/2023","28.450","28.450","28.450","28.450","","-1.39%"
"01/05/2023","28.850","28.850","28.850","28.850","","-2.20%"
"01/04/2023","29.500","29.500","29.500","29.500","","0.53%"
"01/03/2023","29.345","29.345","29.345","29.345","","-0.58%"
"12/30/2022","29.515","29.515","29.515","29.515","","2.38%"
"12/29/2022","28.830","28.830","28.830","28.830","","1.12%"
"12/28/2022","28.510","28.510","28.510","28.510","","1.15%"
"12/27/2022","28.185","28.185","28.185","28.185","","0.23%"
"12/23/2022","28.120","28.120","28.120","28.120","","-11.11%"
"12/22/2022","31.635","31.635","31.635","31.635","","-0.14%"
"12/21/2022","31.680","31.680","31.680","31.680","","-9.27%"
"12/20/2022","34.915","34.915","34.915","34.915","","-4.32%"
"12/19/2022","36.490","36.490","36.490","36.490","","2.57%"
"12/16/2022","35.575","35.575","35.575","35.575","","6.38%"
"12/15/2022","33.443","33.443","33.443","33.443","","0.17%"
"12/14/2022","33.385","33.385","33.385","33.385","","0.12%"
"12/13/2022","33.345","33.345","33.345","33.345","","1.28%"
"12/12/2022","32.925","32.925","32.925","32.925","","-1.32%"
"12/09/2022","33.365","33.365","33.365","33.365","","-2.71%"
"12/08/2022","34.295","34.295","34.295","34.295","","2.83%"
"12/07/2022","33.350","33.350","33.350","33.350","","1.54%"
"12/06/2022","32.845","32.845","32.845","32.845","","-1.02%"
"12/05/2022","33.185","33.185","33.185","33.185","","4.49%"
"12/02/2022","31.760","31.760","31.760","31.760","","-5.98%"
"12/01/2022","33.780","33.780","33.780","33.780","","1.41%"
"11/30/2022","33.310","33.310","33.310","33.310","","9.20%"
"11/29/2022","30.505","30.505","30.505","30.505","","0.74%"
"11/28/2022","30.280","30.280","30.280","30.280","","1.07%"
"11/25/2022","29.960","29.960","29.960","29.960","","-3.71%"
"11/23/2022","31.115","31.115","31.115","31.115","","6.50%"
"11/22/2022","29.215","29.215","29.215","29.215","","7.01%"
"11/21/2022","27.300","27.300","27.300","27.300","","3.47%"
"11/18/2022","26.385","26.385","26.385","26.385","","0.27%"
"11/17/2022","26.315","26.315","26.315","26.315","","1.66%"
"11/16/2022","25.885","25.885","25.885","25.885","","-5.52%"
"11/15/2022","27.397","27.397","27.397","27.397","","0.61%"
"11/14/2022","27.230","27.230","27.230","27.230","","0.02%"
"11/11/2022","27.225","27.225","27.225","27.225","","-1.16%"
"11/10/2022","27.545","27.545","27.545","27.545","","-0.67%"
"11/09/2022","27.730","27.730","27.730","27.730","","-0.54%"
"11/08/2022","27.880","27.880","27.880","27.880","","2.52%"
"11/07/2022","27.195","27.195","27.195","27.195","","-5.98%"
"11/04/2022","28.925","28.925","28.925","28.925","","3.99%"
"11/03/2022","27.815","27.815","27.815","27.815","","-4.43%"
"11/02/2022","29.105","29.105","29.105","29.105","","5.68%"
"11/01/2022","27.540","27.540","27.540","27.540","","0.02%"
"10/31/2022","27.535","27.535","27.535","27.535","","-8.70%"
"10/28/2022","30.160","30.160","30.160","30.160","","-1.08%"
"10/27/2022","30.490","30.490","30.490","30.490","","0.13%"
"10/26/2022","30.450","30.450","30.450","30.450","","-1.84%"
"10/25/2022","31.020","31.020","31.020","31.020","","-0.86%"
"10/24/2022","31.290","31.290","31.290","31.290","","-3.63%"
"10/21/2022","32.470","32.470","32.470","32.470","","0.37%"
"10/20/2022","32.350","32.350","32.350","32.350","","6.71%"
"10/19/2022","30.315","30.315","30.315","30.315","","2.11%"
"10/18/2022","29.690","29.690","29.690","29.690","","-3.98%"
"10/17/2022","30.920","30.920","30.920","30.920","","-11.10%"
"10/14/2022","34.779","34.779","34.779","34.779","","-0.16%"
"10/13/2022","34.835","34.835","34.835","34.835","","0.37%"
"10/12/2022","34.705","34.705","34.705","34.705","","-0.23%"
"10/11/2022","34.785","34.785","34.785","34.785","","1.53%"
"10/10/2022","34.260","34.260","34.260","34.260","","-0.58%"
"10/07/2022","34.460","34.460","34.460","34.460","","-3.89%"
"10/06/2022","35.855","35.855","35.855","35.855","","2.30%"
"10/05/2022","35.050","35.050","35.050","35.050","","-8.23%"
"10/04/2022","38.195","38.195","38.195","38.195","","-1.74%"
"10/03/2022","38.870","38.870","38.870","38.870","","0.37%"
"09/30/2022","38.725","38.725","38.725","38.725","","-0.97%"
"09/29/2022","39.105","39.105","39.105","39.105","","-5.10%"
"09/28/2022","41.205","41.205","41.205","41.205","","-2.98%"
"09/27/2022","42.470","42.470","42.470","42.470","","12.68%"
"09/26/2022","37.690","37.690","37.690","37.690","","0.32%"
"09/23/2022","37.570","37.570","37.570","37.570","","-5.86%"
"09/22/2022","39.910","39.910","39.910","39.910","","2.56%"
"09/21/2022","38.915","38.915","38.915","38.915","","-10.10%"
"09/20/2022","43.285","43.285","43.285","43.285","","3.13%"
"09/19/2022","41.970","41.970","41.970","41.970","","-0.45%"
"09/16/2022","42.160","42.160","42.160","42.160","","-21.21%"
"09/15/2022","53.508","53.508","53.508","53.508","","0.82%"
"09/14/2022","53.075","53.075","53.075","53.075","","0.08%"
"09/13/2022","53.035","53.035","53.035","53.035","","-0.17%"
"09/12/2022","53.125","53.125","53.125","53.125","","-1.44%"
"09/09/2022","53.900","53.900","53.900","53.900","","2.02%"
"09/08/2022","52.835","52.835","52.835","52.835","","-4.28%"
"09/07/2022","55.200","55.200","55.200","55.200","","0.93%"
"09/06/2022","54.690","54.690","54.690","54.690","","-1.00%"
"09/02/2022","55.245","55.245","55.245","55.245","","-6.61%"
"09/01/2022","59.155","59.155","59.155","59.155","","9.65%"
"08/31/2022","53.950","53.950","53.950","53.950","","-8.16%"
"08/30/2022","58.745","58.745","58.745","58.745","","-14.45%"
"08/29/2022","68.665","68.665","68.665","68.665","","-0.20%"
"08/26/2022","68.800","68.800","68.800","68.800","","-1.65%"
"08/25/2022","69.955","69.955","69.955","69.955","","5.58%"
"08/24/2022","66.255","66.255","66.255","66.255","","17.62%"
"08/23/2022","56.330","56.330","56.330","56.330","","-2.58%"
"08/22/2022","57.820","57.820","57.820","57.820","","1.40%"
"08/19/2022","57.020","57.020","57.020","57.020","","-1.01%"
"08/18/2022","57.600","57.600","57.600","57.600","","1.37%"
"08/17/2022","56.820","56.820","56.820","56.820","","0.19%"
"08/16/2022","56.715","56.715","56.715","56.715","","24.80%"
"08/15/2022","45.443","45.443","45.443","45.443","","0.12%"
"08/12/2022","45.390","45.390","45.390","45.390","","0.12%"
"08/11/2022","45.335","45.335","45.335","45.335","","1.40%"
"08/10/2022","44.710","44.710","44.710","44.710","","0.20%"
"08/09/2022","44.620","44.620","44.620","44.620","","0.34%"
"08/08/2022","44.470","44.470","44.470","44.470","","-0.43%"
"08/05/2022","44.660","44.660","44.660","44.660","","0.12%"
"08/04/2022","44.605","44.605","44.605","44.605","","-2.93%"
"08/03/2022","45.950","45.950","45.950","45.950","","1.48%"
"08/02/2022","45.280","45.280","45.280","45.280","","1.00%"
"08/01/2022","44.830","44.830","44.830","44.830","","6.17%"
"07/29/2022","42.225","42.225","42.225","42.225","","1.65%"
"07/28/2022","41.540","41.540","41.540","41.540","","-3.69%"
"07/27/2022","43.130","43.130","43.130","43.130","","7.26%"
"07/26/2022","40.210","40.210","40.210","40.210","","2.08%"
"07/25/2022","39.390","39.390","39.390","39.390","","1.03%"
"07/22/2022","38.990","38.990","38.990","38.990","","2.35%"
"07/21/2022","38.095","38.095","38.095","38.095","","-0.20%"
"07/20/2022","38.170","38.170","38.170","38.170","","1.83%"
"07/19/2022","37.485","37.485","37.485","37.485","","2.43%"
"07/18/2022","36.595","36.595","36.595","36.595","","-6.36%"
"07/15/2022","39.081","39.081","39.081","39.081","","-0.34%"
"07/14/2022","39.215","39.215","39.215","39.215","","0.03%"
"07/13/2022","39.205","39.205","39.205","39.205","","1.49%"
"07/12/2022","38.630","38.630","38.630","38.630","","-0.54%"
"07/11/2022","38.840","38.840","38.840","38.840","","-1.38%"
"07/08/2022","39.385","39.385","39.385","39.385","","-0.47%"
"07/07/2022","39.570","39.570","39.570","39.570","","2.49%"
"07/06/2022","38.610","38.610","38.610","38.610","","-3.70%"
"07/05/2022","40.095","40.095","40.095","40.095","","3.67%"
"07/01/2022","38.675","38.675","38.675","38.675","","0.04%"
"06/30/2022","38.660","38.660","38.660","38.660","","4.04%"
"06/29/2022","37.160","37.160","37.160","37.160","","0.43%"
"06/28/2022","37.000","37.000","37.000","37.000","","-0.24%"
"06/27/2022","37.090","37.090","37.090","37.090","","-0.01%"
"06/24/2022","37.095","37.095","37.095","37.095","","-0.09%"
"06/23/2022","37.130","37.130","37.130","37.130","","0.05%"
"06/22/2022","37.110","37.110","37.110","37.110","","-0.58%"
"06/21/2022","37.325","37.325","37.325","37.325","","9.92%"
"06/17/2022","33.955","33.955","33.955","33.955","","-2.01%"
"06/16/2022","34.650","34.650","34.650","34.650","","48.11%"
"06/15/2022","23.395","23.395","23.395","23.395","","0.95%"
"06/14/2022","23.175","23.175","23.175","23.175","","0.61%"
"06/13/2022","23.035","23.035","23.035","23.035","","-0.56%"
"06/10/2022","23.165","23.165","23.165","23.165","","0.02%"
"06/09/2022","23.160","23.160","23.160","23.160","","1.69%"
"06/08/2022","22.775","22.775","22.775","22.775","","-0.42%"
"06/07/2022","22.870","22.870","22.870","22.870","","-2.08%"
"06/06/2022","23.355","23.355","23.355","23.355","","-2.75%"
"06/03/2022","24.015","24.015","24.015","24.015","","0.00%"
"06/02/2022","24.015","24.015","24.015","24.015","","0.00%"
"06/01/2022","24.015","24.015","24.015","24.015","","-0.25%"
"05/31/2022","24.075","24.075","24.075","24.075","","6.41%"
"05/27/2022","22.625","22.625","22.625","22.625","","0.62%"
"05/26/2022","22.485","22.485","22.485","22.485","","1.19%"
"05/25/2022","22.220","22.220","22.220","22.220","","0.68%"
"05/24/2022","22.070","22.070","22.070","22.070","","-2.35%"
"05/23/2022","22.600","22.600","22.600","22.600","","3.55%"
"05/20/2022","21.825","21.825","21.825","21.825","","0.16%"
"05/19/2022","21.790","21.790","21.790","21.790","","2.95%"
"05/18/2022","21.165","21.165","21.165","21.165","","5.43%"
"05/17/2022","20.075","20.075","20.075","20.075","","0.25%"
"05/16/2022","20.025","20.025","20.025","20.025","","-14.54%"
"05/13/2022","23.433","23.433","23.433","23.433","","-0.41%"
"05/12/2022","23.530","23.530","23.530","23.530","","0.66%"
"05/11/2022","23.375","23.375","23.375","23.375","","1.72%"
"05/10/2022","22.980","22.980","22.980","22.980","","-0.76%"
"05/09/2022","23.155","23.155","23.155","23.155","","-3.64%"
"05/06/2022","24.030","24.030","24.030","24.030","","-0.48%"
"05/05/2022","24.145","24.145","24.145","24.145","","0.44%"
"05/04/2022","24.040","24.040","24.040","24.040","","2.30%"
"05/03/2022","23.500","23.500","23.500","23.500","","0.00%"
"05/02/2022","23.500","23.500","23.500","23.500","","-4.20%"
"04/29/2022","24.530","24.530","24.530","24.530","","-1.17%"
"04/28/2022","24.820","24.820","24.820","24.820","","-1.29%"
"04/27/2022","25.145","25.145","25.145","25.145","","0.60%"
"04/26/2022","24.995","24.995","24.995","24.995","","-1.58%"
"04/25/2022","25.395","25.395","25.395","25.395","","-0.39%"
"04/22/2022","25.495","25.495","25.495","25.495","","0.81%"
"04/21/2022","25.290","25.290","25.290","25.290","","0.36%"
"04/20/2022","25.200","25.200","25.200","25.200","0.02K","0.32%"
"04/19/2022","25.120","25.120","25.120","25.120","","-0.99%"
"04/18/2022","25.370","25.370","25.370","25.370","","-22.96%"
"04/14/2022","32.930","32.930","32.930","32.930","","0.02%"
"04/13/2022","32.925","32.925","32.925","32.925","","-0.12%"
"04/12/2022","32.965","32.965","32.965","32.965","","-0.17%"
"04/11/2022","33.020","33.020","33.020","33.020","","-1.74%"
"04/08/2022","33.605","33.605","33.605","33.605","","1.53%"
"04/07/2022","33.100","33.100","33.100","33.100","","-1.02%"
"04/06/2022","33.440","33.440","33.440","33.440","","-0.04%"
"04/05/2022","33.455","33.455","33.455","33.455","","1.53%"
"04/04/2022","32.950","32.950","32.950","32.950","","-5.02%"
"04/01/2022","34.690","34.690","34.690","34.690","","-2.10%"
"03/31/2022","35.435","35.435","35.435","35.435","","3.76%"
"03/30/2022","34.150","34.150","34.150","34.150","","0.81%"
"03/29/2022","33.875","33.875","33.875","33.875","","-0.28%"
"03/28/2022","33.970","33.970","33.970","33.970","","-1.34%"
"03/25/2022","34.430","34.430","34.430","34.430","","-0.72%"
"03/24/2022","34.680","34.680","34.680","34.680","","1.64%"
"03/23/2022","34.120","34.120","34.120","34.120","","-0.16%"
"03/22/2022","34.175","34.175","34.175","34.175","0.02K","-1.82%"
"03/21/2022","34.810","34.810","34.810","34.810","0.01K","-1.93%"
"03/18/2022","35.495","35.495","35.495","35.495","","-0.17%"
"03/17/2022","35.555","35.555","35.555","35.555","0.01K","5.71%"
"03/16/2022","33.635","33.635","33.635","33.635","","-10.17%"
"03/15/2022","37.445","37.445","37.445","37.445","","0.52%"
"03/14/2022","37.250","37.250","37.250","37.250","","0.28%"
"03/11/2022","37.145","37.145","37.145","37.145","","-3.08%"
"03/10/2022","38.325","38.325","38.325","38.325","","-1.64%"
"03/09/2022","38.965","38.965","38.965","38.965","","-8.58%"
"03/08/2022","42.620","42.620","42.620","42.620","","-17.67%"
"03/07/2022","51.765","51.765","51.765","51.765","","33.93%"
"03/04/2022","38.650","38.650","38.650","38.650","","-11.35%"
"03/03/2022","43.600","43.600","43.600","43.600","","13.23%"
"03/02/2022","38.505","38.505","38.505","38.505","","22.24%"
"03/01/2022","31.500","31.500","31.500","31.500","","12.70%"
"02/28/2022","27.950","27.950","27.950","27.950","","1.60%"
"02/25/2022","27.510","27.510","27.510","27.510","","-25.67%"
"02/24/2022","37.010","37.010","37.010","37.010","","27.77%"
"02/23/2022","28.965","28.965","28.965","28.965","","11.58%"
"02/22/2022","25.960","25.960","25.960","25.960","","9.05%"
"02/18/2022","23.805","23.805","23.805","23.805","","-2.88%"
"02/17/2022","24.510","24.510","24.510","24.510","","6.22%"
"02/16/2022","23.075","23.075","23.075","23.075","","-7.01%"
"02/15/2022","24.815","24.815","24.815","24.815","","-0.28%"
"02/14/2022","24.885","24.885","24.885","24.885","","1.28%"
"02/11/2022","24.570","24.570","24.570","24.570","","-0.91%"
"02/10/2022","24.795","24.795","24.795","24.795","","0.32%"
"02/09/2022","24.715","24.715","24.715","24.715","","-2.33%"
"02/08/2022","25.305","25.305","25.305","25.305","","0.82%"
"02/07/2022","25.100","25.100","25.100","25.100","","-0.99%"
"02/04/2022","25.350","25.350","25.350","25.350","","4.15%"
"02/03/2022","24.340","24.340","24.340","24.340","","0.58%"
"02/02/2022","24.200","24.200","24.200","24.200","","2.09%"
"02/01/2022","23.705","23.705","23.705","23.705","","-4.07%"
"01/31/2022","24.710","24.710","24.710","24.710","","-7.83%"
"01/28/2022","26.810","26.810","26.810","26.810","","6.07%"
"01/27/2022","25.275","25.275","25.275","25.275","","-2.13%"
"01/26/2022","25.825","25.825","25.825","25.825","","-0.69%"
"01/25/2022","26.005","26.005","26.005","26.005","","3.24%"
"01/24/2022","25.190","25.190","25.190","25.190","","14.03%"
"01/21/2022","22.090","22.090","22.090","22.090","","7.62%"
"01/20/2022","20.525","20.525","20.525","20.525","","-2.91%"
"01/19/2022","21.140","21.140","21.140","21.140","","-7.83%"
"01/18/2022","22.935","22.935","22.935","22.935","","-30.17%"
"01/14/2022","32.845","32.845","32.845","32.845","","0.74%"
"01/13/2022","32.605","32.605","32.605","32.605","","-1.20%"
"01/12/2022","33.000","33.000","33.000","33.000","","0.26%"
"01/11/2022","32.915","32.915","32.915","32.915","","-1.05%"
"01/10/2022","33.265","33.265","33.265","33.265","","-2.02%"
"01/07/2022","33.950","33.950","33.950","33.950","","-0.35%"
"01/06/2022","34.070","34.070","34.070","34.070","","-0.35%"
"01/05/2022","34.190","34.190","34.190","34.190","","4.41%"
"01/04/2022","32.745","32.745","32.745","32.745","","7.34%"
"01/03/2022","30.505","30.505","30.505","30.505","","0.03%"
"12/31/2021","30.495","30.495","30.495","30.495","","-10.86%"
"12/30/2021","34.210","34.210","34.210","34.210","","0.53%"
"12/29/2021","34.030","34.030","34.030","34.030","","-14.74%"
"12/28/2021","39.915","39.915","39.915","39.915","","-2.60%"
"12/27/2021","40.980","40.980","40.980","40.980","","5.51%"
"12/23/2021","38.840","38.840","38.840","38.840","","-15.59%"
"12/22/2021","46.015","46.015","46.015","46.015","","-6.75%"
"12/21/2021","49.345","49.345","49.345","49.345","","9.59%"
"12/20/2021","45.025","45.025","45.025","45.025","","6.07%"
"12/17/2021","42.450","42.450","42.450","42.450","","-2.29%"
"12/16/2021","43.445","43.445","43.445","43.445","","21.12%"
"12/15/2021","35.870","35.870","35.870","35.870","","0.29%"
"12/14/2021","35.765","35.765","35.765","35.765","","0.10%"
"12/13/2021","35.730","35.730","35.730","35.730","","1.46%"
"12/10/2021","35.215","35.215","35.215","35.215","","0.09%"
"12/09/2021","35.185","35.185","35.185","35.185","","0.10%"
"12/08/2021","35.150","35.150","35.150","35.150","","0.24%"
"12/07/2021","35.065","35.065","35.065","35.065","","1.95%"
"12/06/2021","34.395","34.395","34.395","34.395","","0.60%"
"12/03/2021","34.190","34.190","34.190","34.190","","-3.20%"
"12/02/2021","35.320","35.320","35.320","35.320","","-1.57%"
"12/01/2021","35.885","35.885","35.885","35.885","","-0.17%"
"11/30/2021","35.945","35.945","35.945","35.945","","-0.84%"
"11/29/2021","36.250","36.250","36.250","36.250","","3.90%"
"11/26/2021","34.890","34.890","34.890","34.890","","-3.63%"
"11/24/2021","36.205","36.205","36.205","36.205","","0.36%"
"11/23/2021","36.075","36.075","36.075","36.075","","6.20%"
"11/22/2021","33.970","33.970","33.970","33.970","","-0.83%"
"11/19/2021","34.255","34.255","34.255","34.255","","-8.81%"
"11/18/2021","37.565","37.565","37.565","37.565","","0.75%"
"11/17/2021","37.285","37.285","37.285","37.285","","-1.48%"
"11/16/2021","37.845","37.845","37.845","37.845","","19.72%"
"11/15/2021","31.612","31.612","31.612","31.612","","0.15%"
"11/12/2021","31.565","31.565","31.565","31.565","","0.48%"
"11/11/2021","31.415","31.415","31.415","31.415","","0.88%"
"11/10/2021","31.140","31.140","31.140","31.140","","-1.95%"
"11/09/2021","31.760","31.760","31.760","31.760","","-1.20%"
"11/08/2021","32.145","32.145","32.145","32.145","","1.66%"
"11/05/2021","31.620","31.620","31.620","31.620","","-1.20%"
"11/04/2021","32.005","32.005","32.005","32.005","","-2.29%"
"11/03/2021","32.755","32.755","32.755","32.755","","6.33%"
"11/02/2021","30.805","30.805","30.805","30.805","","5.48%"
"11/01/2021","29.205","29.205","29.205","29.205","","-2.65%"
"10/29/2021","30.000","30.000","30.000","30.000","","-6.28%"
"10/28/2021","32.010","32.010","32.010","32.010","","-5.59%"
"10/27/2021","33.905","33.905","33.905","33.905","","-0.88%"
"10/26/2021","34.205","34.205","34.205","34.205","","1.88%"
"10/25/2021","33.575","33.575","33.575","33.575","","0.96%"
"10/22/2021","33.255","33.255","33.255","33.255","","-0.60%"
"10/21/2021","33.455","33.455","33.455","33.455","","-5.91%"
"10/20/2021","35.555","35.555","35.555","35.555","","1.91%"
"10/19/2021","34.890","34.890","34.890","34.890","","1.60%"
"10/18/2021","34.340","34.340","34.340","34.340","","3.27%"
"10/15/2021","33.254","33.254","33.254","33.254","","-0.15%"
"10/14/2021","33.305","33.305","33.305","33.305","","0.59%"
"10/13/2021","33.110","33.110","33.110","33.110","","0.64%"
"10/12/2021","32.900","32.900","32.900","32.900","","-0.54%"
"10/11/2021","33.080","33.080","33.080","33.080","","3.18%"
"10/08/2021","32.060","32.060","32.060","32.060","","-3.08%"
"10/07/2021","33.080","33.080","33.080","33.080","","-2.85%"
"10/06/2021","34.050","34.050","34.050","34.050","","-2.89%"
"10/05/2021","35.065","35.065","35.065","35.065","","11.11%"
"10/04/2021","31.560","31.560","31.560","31.560","","1.58%"
"10/01/2021","31.070","31.070","31.070","31.070","","-0.08%"
"09/30/2021","31.095","31.095","31.095","31.095","","3.63%"
"09/29/2021","30.005","30.005","30.005","30.005","","2.23%"
"09/28/2021","29.350","29.350","29.350","29.350","","0.53%"
"09/27/2021","29.195","29.195","29.195","29.195","","6.18%"
"09/24/2021","27.495","27.495","27.495","27.495","","2.59%"
"09/23/2021","26.800","26.800","26.800","26.800","","-0.65%"
"09/22/2021","26.975","26.975","26.975","26.975","","-2.00%"
"09/21/2021","27.525","27.525","27.525","27.525","","1.25%"
"09/20/2021","27.185","27.185","27.185","27.185","","8.74%"
"09/17/2021","25.000","25.000","25.000","25.000","","6.75%"
"09/16/2021","23.420","23.420","23.420","23.420","","23.14%"
"09/15/2021","19.019","19.019","19.019","19.019","","0.44%"
"09/14/2021","18.935","18.935","18.935","18.935","","0.61%"
"09/13/2021","18.820","18.820","18.820","18.820","","0.91%"
"09/10/2021","18.650","18.650","18.650","18.650","","0.13%"
"09/09/2021","18.625","18.625","18.625","18.625","","-0.13%"
"09/08/2021","18.650","18.650","18.650","18.650","","-0.19%"
"09/07/2021","18.685","18.685","18.685","18.685","","1.22%"
"09/03/2021","18.460","18.460","18.460","18.460","","0.00%"
"09/02/2021","18.460","18.460","18.460","18.460","","2.44%"
"09/01/2021","18.020","18.020","18.020","18.020","","-1.10%"
"08/31/2021","18.220","18.220","18.220","18.220","","2.82%"
"08/30/2021","17.720","17.720","17.720","17.720","","0.11%"
"08/27/2021","17.700","17.700","17.700","17.700","","2.64%"
"08/26/2021","17.245","17.245","17.245","17.245","","1.26%"
"08/25/2021","17.030","17.030","17.030","17.030","","1.07%"
"08/24/2021","16.850","16.850","16.850","16.850","","3.12%"
"08/23/2021","16.340","16.340","16.340","16.340","","4.91%"
"08/20/2021","15.575","15.575","15.575","15.575","","2.60%"
"08/19/2021","15.180","15.180","15.180","15.180","","-9.48%"
"08/18/2021","16.770","16.770","16.770","16.770","","-4.06%"
"08/17/2021","17.480","17.480","17.480","17.480","","-2.83%"
"08/16/2021","17.990","17.990","17.990","17.990","","14.92%"
"08/13/2021","15.655","15.655","15.655","15.655","","-0.06%"
"08/12/2021","15.665","15.665","15.665","15.665","","0.10%"
"08/11/2021","15.650","15.650","15.650","15.650","","-0.95%"
"08/10/2021","15.800","15.800","15.800","15.800","","0.25%"
"08/09/2021","15.760","15.760","15.760","15.760","","0.38%"
"08/06/2021","15.700","15.700","15.700","15.700","","1.95%"
"08/05/2021","15.400","15.400","15.400","15.400","","0.49%"
"08/04/2021","15.325","15.325","15.325","15.325","","-0.10%"
"08/03/2021","15.340","15.340","15.340","15.340","","-0.81%"
"08/02/2021","15.465","15.465","15.465","15.465","","4.81%"
"07/30/2021","14.755","14.755","14.755","14.755","","-3.25%"
"07/29/2021","15.250","15.250","15.250","15.250","","1.09%"
"07/28/2021","15.085","15.085","15.085","15.085","","1.89%"
"07/27/2021","14.805","14.805","14.805","14.805","","1.47%"
"07/26/2021","14.590","14.590","14.590","14.590","","2.89%"
"07/23/2021","14.180","14.180","14.180","14.180","","-0.67%"
"07/22/2021","14.275","14.275","14.275","14.275","","-0.24%"
"07/21/2021","14.310","14.310","14.310","14.310","","1.96%"
"07/20/2021","14.035","14.035","14.035","14.035","","-1.09%"
"07/19/2021","14.190","14.190","14.190","14.190","","1.65%"
"07/16/2021","13.960","13.960","13.960","13.960","","7.61%"
"07/15/2021","12.973","12.973","12.973","12.973","","-0.02%"
"07/14/2021","12.975","12.975","12.975","12.975","","0.04%"
"07/13/2021","12.970","12.970","12.970","12.970","","-0.31%"
"07/12/2021","13.010","13.010","13.010","13.010","","0.08%"
"07/09/2021","13.000","13.000","13.000","13.000","","0.50%"
"07/08/2021","12.935","12.935","12.935","12.935","","1.97%"
"07/07/2021","12.685","12.685","12.685","12.685","","-1.55%"
"07/06/2021","12.885","12.885","12.885","12.885","","-1.75%"
"07/02/2021","13.115","13.115","13.115","13.115","","-0.87%"
"07/01/2021","13.230","13.230","13.230","13.230","","0.92%"
"06/30/2021","13.110","13.110","13.110","13.110","","1.04%"
"06/29/2021","12.975","12.975","12.975","12.975","","2.17%"
"06/28/2021","12.700","12.700","12.700","12.700","","-0.43%"
"06/25/2021","12.755","12.755","12.755","12.755","","1.03%"
"06/24/2021","12.625","12.625","12.625","12.625","","0.16%"
"06/23/2021","12.605","12.605","12.605","12.605","","1.65%"
"06/22/2021","12.400","12.400","12.400","12.400","","3.77%"
"06/21/2021","11.950","11.950","11.950","11.950","","0.67%"
"06/18/2021","11.870","11.870","11.870","11.870","","2.37%"
"06/17/2021","11.595","11.595","11.595","11.595","","-0.30%"
"06/16/2021","11.630","11.630","11.630","11.630","","6.46%"
"06/15/2021","10.924","10.924","10.924","10.924","","0.04%"
"06/14/2021","10.920","10.920","10.920","10.920","","0.00%"
"06/11/2021","10.920","10.920","10.920","10.920","","-0.05%"
"06/10/2021","10.925","10.925","10.925","10.925","","0.23%"
"06/09/2021","10.900","10.900","10.900","10.900","","0.46%"
"06/08/2021","10.850","10.850","10.850","10.850","","1.64%"
"06/07/2021","10.675","10.675","10.675","10.675","","0.66%"
"06/04/2021","10.605","10.605","10.605","10.605","","-0.19%"
"06/03/2021","10.625","10.625","10.625","10.625","","0.00%"
"06/02/2021","10.625","10.625","10.625","10.625","","-0.23%"
"06/01/2021","10.650","10.650","10.650","10.650","","2.40%"
"05/28/2021","10.400","10.400","10.400","10.400","","0.24%"
"05/27/2021","10.375","10.375","10.375","10.375","","-2.35%"
"05/26/2021","10.625","10.625","10.625","10.625","","0.24%"
"05/25/2021","10.600","10.600","10.600","10.600","","5.21%"
"05/24/2021","10.075","10.075","10.075","10.075","","0.95%"
"05/21/2021","9.980","9.980","9.980","9.980","","-0.70%"
"05/20/2021","10.050","10.050","10.050","10.050","","6.12%"
"05/19/2021","9.470","9.470","9.470","9.470","","-5.21%"
"05/18/2021","9.990","9.990","9.990","9.990","","-3.29%"
"05/17/2021","10.330","10.330","10.330","10.330","","13.21%"
"05/13/2021","9.125","9.125","9.125","9.125","","0.00%"
"05/12/2021","9.125","9.125","9.125","9.125","","0.11%"
"05/11/2021","9.115","9.115","9.115","9.115","","-0.05%"
"05/10/2021","9.120","9.120","9.120","9.120","","0.83%"
"05/07/2021","9.045","9.045","9.045","9.045","","-0.17%"
"05/06/2021","9.060","9.060","9.060","9.060","","1.00%"
"05/05/2021","8.970","8.970","8.970","8.970","","-0.39%"
"05/04/2021","9.005","9.005","9.005","9.005","","1.12%"
"05/03/2021","8.905","8.905","8.905","8.905","","0.11%"
"04/30/2021","8.895","8.895","8.895","8.895","","1.08%"
"04/29/2021","8.800","8.800","8.800","8.800","","2.33%"
"04/28/2021","8.600","8.600","8.600","8.600","","0.00%"
"04/27/2021","8.600","8.600","8.600","8.600","","4.24%"
"04/26/2021","8.250","8.250","8.250","8.250","","0.61%"
"04/23/2021","8.200","8.200","8.200","8.200","","-4.09%"
"04/22/2021","8.550","8.550","8.550","8.550","","0.00%"
"04/21/2021","8.550","8.550","8.550","8.550","","-1.16%"
"04/20/2021","8.650","8.650","8.650","8.650","","-0.17%"
"04/19/2021","8.665","8.665","8.665","8.665","","5.09%"
"04/16/2021","8.245","8.245","8.245","8.245","","17.50%"
"04/15/2021","7.017","7.017","7.017","7.017","","0.03%"
"04/14/2021","7.015","7.015","7.015","7.015","","0.00%"
"04/13/2021","7.015","7.015","7.015","7.015","","0.14%"
"04/12/2021","7.005","7.005","7.005","7.005","","0.29%"
"04/09/2021","6.985","6.985","6.985","6.985","","0.00%"
"04/08/2021","6.985","6.985","6.985","6.985","","0.07%"
"04/07/2021","6.980","6.980","6.980","6.980","","0.14%"
"04/06/2021","6.970","6.970","6.970","6.970","","0.65%"
"04/05/2021","6.925","6.925","6.925","6.925","","0.00%"
